fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-230784.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-231808.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-232832.jpg,1,1,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-233856.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-234880.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-235904.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_36480-236928.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-100736.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-101760.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-102784.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-103808.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-104832.jpg,1,1,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-105856.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-106880.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-107904.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-108928.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-109952.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-110976.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-112000.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-113024.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-114048.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-115072.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-116096.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-117120.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-118144.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-119168.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-120192.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-121216.jpg,1,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-122240.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-123264.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-124288.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-125312.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-126336.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-127360.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-128384.jpg,1,1,1,0,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-129408.jpg,0,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-130432.jpg,0,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-131456.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-132480.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-133504.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-134528.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-135552.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-136576.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-137600.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-138624.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-139648.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-140672.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-141696.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-142720.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-143744.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-144768.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-145792.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-146816.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-147840.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-148864.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-149888.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-150912.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-151936.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-152960.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-153984.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-155008.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-156032.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-157056.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-158080.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-159104.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-160128.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-161152.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-162176.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-163200.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-164224.jpg,1,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-165248.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-166272.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-167296.jpg,1,0,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-170368.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-171392.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-172416.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-173440.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-174464.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-175488.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-176512.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-181632.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-182656.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-183680.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-184704.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-187776.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-188800.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-189824.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-190848.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-191872.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-192896.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-193920.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-194944.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-195968.jpg,0,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-196992.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-198016.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-199040.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-200064.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-201088.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-202112.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-203136.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-204160.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-207232.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-208256.jpg,1,0,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-209280.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-210304.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-211328.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-212352.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-78208.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-79232.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-80256.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-84352.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-85376.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-86400.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-87424.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-88448.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-89472.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-90496.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-91520.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-92544.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-93568.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-94592.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-95616.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-96640.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-97664.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-98688.jpg,1,1,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-99712.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-228736.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-229760.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-230784.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-231808.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-232832.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-233856.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-234880.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-235904.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-236928.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-237952.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-238976.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-240000.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-100736.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-101760.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-102784.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-103808.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-104832.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-105856.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-106880.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-107904.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-108928.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-109952.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-110976.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-112000.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-113024.jpg,1,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-114048.jpg,1,1,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-115072.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-116096.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-117120.jpg,0,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-118144.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-119168.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-120192.jpg,0,1,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-121216.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-122240.jpg,1,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-123264.jpg,1,1,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-124288.jpg,1,0,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-125312.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-126336.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-127360.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-128384.jpg,0,0,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-129408.jpg,0,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-130432.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-131456.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-132480.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-133504.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-134528.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-135552.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-136576.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-137600.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-138624.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-139648.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-140672.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-141696.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-142720.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-143744.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-144768.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-145792.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-146816.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-147840.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-148864.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-149888.jpg,1,1,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-150912.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-151936.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-152960.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-153984.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-155008.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-156032.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-157056.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-158080.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-159104.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-160128.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-161152.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-162176.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-163200.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-164224.jpg,1,0,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-165248.jpg,1,0,1,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-166272.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-167296.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-170368.jpg,0,0,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-171392.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-172416.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-173440.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-174464.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-175488.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-176512.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-178560.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-179584.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-180608.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-182656.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-188800.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-191872.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-192896.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-193920.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-194944.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-195968.jpg,0,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-196992.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-198016.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-199040.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-200064.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-201088.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-202112.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-203136.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-204160.jpg,0,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-207232.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-208256.jpg,1,0,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-209280.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-210304.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-211328.jpg,0,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-212352.jpg,1,1,0,0,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-78208.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-79232.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-80256.jpg,1,0,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-81280.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-84352.jpg,0,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-85376.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-86400.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-87424.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-88448.jpg,1,1,1,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-89472.jpg,1,0,0,1,0,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-90496.jpg,0,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-91520.jpg,1,1,0,0,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-92544.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-93568.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-94592.jpg,1,1,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-95616.jpg,1,1,0,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-96640.jpg,1,0,1,1,1,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-97664.jpg,1,1,1,1,1,0,1
