fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
Demo_Camelyon16/HR/Demo_Camelyon16_25408-75072.jpg,0,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-75584.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-76096.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-76608.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-77120.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-77632.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-78144.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-78656.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-79168.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-79680.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-80192.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-80704.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-81216.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-81728.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-82240.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-82752.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-83264.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-83776.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-84288.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-84800.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-85312.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-85824.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-86336.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-86848.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-87360.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-87872.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-88384.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-88896.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-89408.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-89920.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-90432.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-90944.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-91456.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-91968.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-92480.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-92992.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-93504.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-94016.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25408-94528.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-116736.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-117248.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-117760.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-118272.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-118784.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-119296.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-119808.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-120320.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25664-120832.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-62784.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-63296.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-68416.jpg,0,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-68928.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-69440.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-72512.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-73024.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-73536.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-74048.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-74560.jpg,0,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-75072.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-75584.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-76096.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-76608.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-77120.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-77632.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-78144.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-78656.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-79168.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-79680.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-80192.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-80704.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-81216.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-81728.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-82240.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-82752.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-83264.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-83776.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-84288.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-84800.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-85312.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-85824.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-86336.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-86848.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-87360.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-87872.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-88384.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-88896.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-89408.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-89920.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-90432.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-90944.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-91456.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-91968.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-92480.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-92992.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-93504.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-94016.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-94528.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_25920-95040.jpg,0,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-117248.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-117760.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-118272.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-118784.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-119296.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-119808.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-120320.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26176-120832.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-63296.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-68416.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-68928.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-69440.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-70976.jpg,0,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-72512.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-73024.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-73536.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-74048.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-74560.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-75072.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-75584.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-76096.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-76608.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-77120.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-77632.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-78144.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-78656.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-79168.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-79680.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-80192.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-80704.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-81216.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-81728.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-82240.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-82752.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-83264.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-83776.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-84288.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-84800.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-85312.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-85824.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-86336.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-86848.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-87360.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-87872.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-88384.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-88896.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-89408.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-89920.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-90432.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-90944.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-91456.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-91968.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-92480.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-92992.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-93504.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-94016.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-94528.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26432-95040.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-111104.jpg,0,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-111616.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-117248.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-117760.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-118272.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-118784.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-119296.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-119808.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26688-120320.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-63296.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-63808.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-68416.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-68928.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-69440.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-70464.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-70976.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-71488.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-72000.jpg,0,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-72512.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-73024.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-73536.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-74048.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-74560.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-75072.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-75584.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-76096.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-76608.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-77120.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-77632.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-78144.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-78656.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-79168.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-79680.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-80192.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-80704.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-81216.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-81728.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-82240.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-82752.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-83264.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-83776.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-84288.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-84800.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-85312.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-85824.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-86336.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-86848.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-87360.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-87872.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-88384.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-88896.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-89408.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-89920.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-90432.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-90944.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-91456.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-91968.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-92480.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-92992.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-93504.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-94016.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-94528.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_26944-95040.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-111104.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-111616.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-112128.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-116736.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-117248.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-117760.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-118272.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-118784.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-119296.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27200-119808.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-63296.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-63808.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-68928.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-69440.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-69952.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-70464.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-70976.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-71488.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-72000.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-72512.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-73024.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-73536.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-74048.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-74560.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-75072.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-75584.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-76096.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-76608.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-77120.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-77632.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-78144.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-78656.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-79168.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-79680.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-80192.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-80704.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-81216.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-81728.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-82240.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-82752.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-83264.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-83776.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-84288.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-84800.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-85312.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-85824.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-86336.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-86848.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-87360.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-87872.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-88384.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-88896.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-89408.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-89920.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-90432.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-90944.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-91456.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-91968.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-92480.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-92992.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-93504.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-94016.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-94528.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27456-95040.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_27712-111616.jpg,1,1,0,1,0,0,1
